country,year,region,gdp_growth,broadband,mobile,internet_use,gross_capital,trade_gdp,school_enroll,pop_growth,urban_pop,rule_of_law,fdi,inflation
Kyrgyz Republic,2008,Europe & Central Asia,7.37554930252675,0.356236,63.5284,15.7,28.9489600349802,146.106082230139,86.07271575927734,0.951050106115373,35.285,-1.38291394710541,7.33453630196803,24.5201024234102
Kyrgyz Republic,2009,Europe & Central Asia,1.53257250259469,0.321508,83.1255,16,27.2703554118343,133.379153167955,86.7180862426758,1.32447839254888,35.284,-1.32975375652313,4.03784480909439,6.83656248105368
Kyrgyz Republic,2010,Europe & Central Asia,-1.88093371727501,0.419774,96.0617,16.3,27.4015935976563,133.232850492333,87.7688035961973,1.4261662918386,35.306,-1.26945745944977,9.86092233978431,7.96772225579685
Kyrgyz Republic,2011,Europe & Central Asia,4.43705345314649,0.697824,112.201,17.5,25.4729638297404,136.179840420492,87.5220892813577,1.44419717615299,35.352,-1.19611263275146,11.0646449339785,16.6363262731496
Kyrgyz Republic,2012,Europe & Central Asia,-1.95288116304553,0.958726,119.333,19.8,34.961073696667,139.675937840309,87.2870662875623,1.88401276584283,35.423,-1.1348477602005,3.95036874399421,2.76844236540956
Kyrgyz Republic,2013,Europe & Central Asia,8.51417444984632,2.34937,116.218,23,33.8988355585277,134.026785643922,87.7240351123141,2.18875701963339,35.517,-1.11533272266388,8.34375023535304,6.61375202358081
Kyrgyz Republic,2014,Europe & Central Asia,1.75718622899099,2.89415,128.231,28.3,36.7567270785188,125.126181075833,89.4164090538588,2.20325649556304,35.635,-0.936236679553986,4.59301012553734,7.53424729775886
Kyrgyz Republic,2015,Europe & Central Asia,1.56807607660568,3.52424,126.284,30.247,34.6714692626578,110.961570714633,88.9591724149373,2.24669257424341,35.777,-1.01451683044434,17.1312307587207,6.50331838993382
Lao PDR,1995,East Asia & Pacific,4.42161502950582,0.0691645,0.031233308,1.404945,30.358431537958552,60.5544661404946,24.0107097625732,2.46841937666729,17.378,-1.00235879421234,5.39257398643831,5.32225895509894
Lao PDR,1996,East Asia & Pacific,4.46434380896963,0.0691645,0.07514006,1.404945,30.358431537958552,63.7571736099789,24.1481494903564,2.33129326891339,18.234,-1.0479496717453,8.52870931249719,5.32225895509894
Lao PDR,1997,East Asia & Pacific,4.66634480033544,0.0691645,0.095426924,1.404945,30.358431537958552,65.1569707659458,25.8993301391602,2.08550886313317,19.12,-1.00235879421234,5.20889423950572,5.32225895509894
Lao PDR,1998,East Asia & Pacific,2.06080647085234,0.0691645,0.122986391,0.00966,30.358431537958552,84.2695405093512,28.1427497863769,1.85106124399662,20.039,-0.992841362953186,3.58543935160818,5.32225895509894
Lao PDR,1999,East Asia & Pacific,5.4475157802012,0.0691645,0.226177403,0.0378,30.358431537958552,80.0584561654881,31.144739151001,1.74747223421126,20.991,-1.00235879421234,5.42480319770453,5.32225895509894
Lao PDR,2000,East Asia & Pacific,4.03726532497247,0.0691645,0.233484,0.111044,13.41565795568,68.8373013678325,33.2670707702637,1.67898547843134,21.977,-1.0572007894516,1.95760389973722,5.32225895509894
Lao PDR,2001,East Asia & Pacific,4.02249661411516,0.0691645,0.535092,0.181664,13.5436071724261,65.8994368798482,35.1896514892578,1.64839890567014,22.993,-1.00235879421234,1.35157901983042,5.32225895509894
Lao PDR,2002,East Asia & Pacific,4.23097600258968,0.0691645,0.983088,0.267899,29.0404231808259,67.2549028523532,37.9458808898926,1.60628714871708,24.044,-1.25275146961212,0.253176893420544,5.32225895509894
Lao PDR,2003,East Asia & Pacific,4.44645858943204,4.38755e-4,1.97045,0.333912,27.7715216255189,60.572095882788,40.6808013916016,1.53964095162728,25.126,-1.38021075725555,0.962969691363706,5.32225895509894
Lao PDR,2004,East Asia & Pacific,4.81831567317876,8.64809e-4,3.53172,0.361434,31.754243509919,66.0797516222837,42.5078582763672,1.45793744820894,26.242,-1.25965797901154,0.714895049062071,5.32225895509894
Lao PDR,2005,East Asia & Pacific,5.50361623488958,0.00534967,11.2024,0.850357,34.0580868030095,71.7926462737852,42.9863014221191,1.50884118892528,27.186,-1.1734801530838,1.01332132437858,5.32225895509894
Lao PDR,2006,East Asia & Pacific,6.91294627933061,0.0124262,16.9299,1.16989,30.0695410386414,81.9613754162421,42.2330513000488,1.58338798520366,27.748,-1.01482832431793,5.42138961728604,6.54559439052787
Lao PDR,2007,East Asia & Pacific,5.94392449426221,0.018741,24.4114,1.64,32.312243033777,79.2126289035269,43.0343399047852,1.54812352499039,28.316,-0.956503331661224,7.66062749777557,4.66197269469702
Lao PDR,2008,East Asia & Pacific,6.19878841672832,0.0470973,32.8857,3.55,31.68198579384,81.8491820941317,44.126880645752,1.5195940495706,28.893,-0.874180316925049,4.18200303606929,7.62880887577516
Lao PDR,2009,East Asia & Pacific,5.90563851314371,0.0691645,51.8236,6,33.9384705525426,76.930826218652,45.6930198669434,1.49588633029834,29.475,-1.04979801177979,5.45905949594973,0.14118767498038
Lao PDR,2010,East Asia & Pacific,6.94116593325336,0.0929084,63.2029,7,27.4624877401915,84.7203378916677,47.3594398498535,1.47192872108695,30.064,-0.974354088306427,3.90935018167503,5.98254521550086
Lao PDR,2011,East Asia & Pacific,6.48536557882839,0.101858,85.284,9,28.0678025249814,91.6986958680216,46.3030907447649,1.44814949802327,30.66,-1.00235879421234,3.43702755895922,7.56898856109974
Lao PDR,2012,East Asia & Pacific,6.49513527103458,0.116245,65.9613,10.7477,32.504255276611,98.1851264313662,49.0350189208984,1.42735442034268,31.264,-0.856835246086121,6.06067602678934,4.25512677832095
Lao PDR,2013,East Asia & Pacific,6.51642199042166,0.136507,69.7677,12.5,30.6473220372757,98.1791466159604,52.6759359354755,1.40755477426746,31.872,-0.803551852703094,5.68624628337024,6.37142717782939
Lao PDR,2014,East Asia & Pacific,6.13842534644749,0.240468,68.9015,14.26,29.8013514004447,99.0597382933399,58.0247383117676,1.37876842701215,32.487,-0.755931556224823,6.53385086120159,4.12924306873774
Lao PDR,2015,East Asia & Pacific,5.71702901311374,0.213919,54.7979,18.2,31.556651604237,85.798321703681,62.2967936554274,1.45836474920589,33.108,-0.818589389324188,7.47075777292731,1.27735427102992
Latvia,1995,Europe & Central Asia,0.4776963533307,17.15375,0.583740022,49.815,16.0813441709498,76.2500012714636,103.3717002868655,-1.42581081215727,68.75,0.715804815292358,4.35146067770026,24.9759355316751
Latvia,1996,Europe & Central Asia,3.45875626105796,17.15375,1.124576212,0.813,19.5401610884107,92.5618241635257,103.3717002868655,-1.12637509582344,68.65,0.133667781949043,5.71349225353678,17.6104698431032
Latvia,1997,Europe & Central Asia,10.2650977955077,17.15375,3.085383486,2.05,21.3379833136483,90.9261555867307,103.3717002868655,-0.996762288757542,68.6,0.715804815292358,7.47075232624449,8.44738342092952
Latvia,1998,Europe & Central Asia,7.5594343825196,17.15375,6.80085626,3.32,26.0984734784542,93.0486575859765,103.3717002868655,-0.942918937122207,68.451,0.236508294939995,5.32540844398606,4.64421422660788
Latvia,1999,Europe & Central Asia,3.65872177157615,17.15375,11.3068601,4.39,22.5687313948899,82.1505568188769,103.3717002868655,-0.813961203872195,68.22,0.715804815292358,4.75274211425385,2.36481836111807
Latvia,2000,Europe & Central Asia,6.86619861333267,0.0119917,16.9434,6.31906,24.9631641629445,83.6121321100556,90.0659713745117,-0.963935407092365,68.067,0.148901090025902,4.17696567652597,2.65425477796047
Latvia,2001,Europe & Central Asia,7.8444195658347,0.138348,28.0903,7.21935,28.3001992418424,88.1768278184248,92.8558120727539,-1.29148694354873,67.95,0.715804815292358,2.11821599999579,2.48704003555457
Latvia,2002,Europe & Central Asia,8.92368151151518,0.432647,39.6822,21.94,28.6201729296497,85.9772056778195,95.2927322387695,-1.1618382239436,67.85,0.310219883918762,1.73089175825638,1.93887573855896
Latvia,2003,Europe & Central Asia,9.48207219023105,0.853348,53.2791,26.98,31.0011374013415,88.5815580418672,96.5377883911133,-0.966400801237561,67.8,0.581859409809113,2.81610339606913,2.94264752948472
Latvia,2004,Europe & Central Asia,9.91817299610062,2.17064,67.8708,38.58,34.368915450929,97.2352655771748,99.2952423095703,-1.09131295557421,67.9,0.538846015930176,4.27849106532647,6.19238547197441
Latvia,2005,Europe & Central Asia,12.8279409524173,2.71321,83.5617,46,36.383829405761,104.517156602918,102.686317443848,-1.08057145691172,68,0.565877914428711,4.96633075101776,6.74845027893111
Latvia,2006,Europe & Central Asia,13.8646922612695,4.94243,98.4076,53.63,41.8198632239093,105.695342080455,103.965400695801,-0.91727295748817,67.967,0.616893529891968,8.34682590505321,6.53619908765878
Latvia,2007,Europe & Central Asia,11.3194013044585,15.3836,100.738,59.17,43.6658757384645,100.880910871828,103.921241760254,-0.816175506582982,67.9,0.715804815292358,9.22286409647281,10.0929775849168
Latvia,2008,Europe & Central Asia,-2.36803650613602,18.9239,105.552,63.41,36.9756564896607,95.7681628438571,104.897567749023,-1.0509395443743,67.834,0.777326226234436,4.20174399569372,15.4023191064986
Latvia,2009,Europe & Central Asia,-14.6423127971401,21.2281,107.542,66.84,23.2112323411887,88.8320494963692,99.4204025268555,-1.65102496759116,67.814,0.789916634559631,-0.583936207217178,3.53410672858941
Latvia,2010,Europe & Central Asia,-1.63514379125596,20.7298,109.928,68.42,20.931345106334,110.86235386272,102.822158813477,-2.08130508988111,67.841,0.758604049682617,2.0239348136408,-1.08463595015159
Latvia,2011,Europe & Central Asia,4.92957999064132,22.2056,112.091,69.75,26.7745639280943,129.734758014485,105.565788269043,-1.82076700208005,67.869,0.740168809890747,5.71773309105869,4.37073559939224
Latvia,2012,Europe & Central Asia,8.64449958601972,23.4018,129.305,73.1199,28.639673212023,133.211503650958,106.344802856445,-1.24035915329271,67.897,0.779922068119049,3.98573894005036,2.2577892437459
Latvia,2013,Europe & Central Asia,3.19545170389934,24.6397,127.073,75.2344,25.298238178176,129.677184929099,114.776809692383,-1.07103480329077,67.925,0.762152135372162,3.39352198804719,-0.0294547782578812
Latvia,2014,Europe & Central Asia,3.06097381676449,25.3241,119.55,75.8261,24.6659475075256,130.042252244959,113.706932067871,-0.941743354234222,67.952,0.870915234088898,3.45179531513632,0.620490636732384
Latvia,2015,Europe & Central Asia,4.63645212679371,25.4569,130.949,79.2006,24.1497367174547,126.380014406006,112.356651306152,-0.818626340945853,67.98,0.766673684120178,3.08543258338884,0.174242243625212
Lebanon,1995,Middle East & North Africa,4.54238397048779,2.03031,3.030578537,0.0716,36.4550836421911,73.1353869918234,54.7568702697754,1.8072128760113,84.82,-0.606169164180756,0.29866550632029,3.98347941855834
Lebanon,1996,Middle East & North Africa,9.24362452355456,2.03031,4.907983976,0.14,34.7924986761368,68.0966127579704,55.9229698181152,1.8522411051707799,85.142,-0.282953977584839,0.584358875032073,3.98347941855834
Lebanon,1997,Middle East & North Africa,-0.755972338344009,2.03031,9.102749814,1.24,29.2164948453608,62.0865979381443,56.7602386474609,1.80828501715332,85.459,-0.606169164180756,11.4246771134021,3.98347941855834
Lebanon,1998,Middle East & North Africa,1.85892264288059,2.03031,12.09203443,2.72,28.4026157788061,54.7171975983785,62.4550285339355,1.75827835901774,85.77,-0.413895130157471,6.5802246247728,3.98347941855834
Lebanon,1999,Middle East & North Africa,-2.25536834554141,2.03031,14.75287175,5.38,22.8311024672997,50.8141707661214,61.6489181518555,1.75422008711836,85.885,-0.606169164180756,5.01221157296938,3.98347941855834
Lebanon,2000,Middle East & North Africa,-0.39180673260141,2.03031,17.162,7.95274,20.4112221368178,50.1152959262106,62.5770492553711,1.72552456653499,86,-0.165970459580421,5.75581691967717,3.98347941855834
Lebanon,2001,Middle East & North Africa,2.12758024747754,2.03031,17.4186,6.78322,22.8135453076258,55.5568083587026,60.7058296203613,1.66252495800846,86.118,-0.606169164180756,8.23754952644041,3.98347941855834
Lebanon,2002,Middle East & North Africa,1.99615029951745,0,17.3654,7,18.748268218343,51.0425325574951,62.5551910400391,1.38937527602441,86.24,-0.278718441724777,6.97552914588529,3.98347941855834
Lebanon,2003,Middle East & North Africa,1.81278345572235,0,17.5773,8,19.1610239471511,54.0908340214699,64.8559494018555,1.37957282493925,86.366,-0.346831738948822,14.2410590326381,3.98347941855834
Lebanon,2004,Middle East & North Africa,4.96833961304041,0,19.2301,9,23.0676139622754,90.9727970270956,66.0179901123047,1.6169716035759,86.494,-0.201959788799286,8.97351609461343,3.98347941855834
Lebanon,2005,Middle East & North Africa,1.106879785513,0,21.2703,10.14,22.9660109644112,92.762656272585,66.4239807128906,1.54954660675644,86.627,-0.232234254479408,12.2038495910608,3.98347941855834
Lebanon,2006,Middle East & North Africa,-0.16111039140597,0,23.2877,15,20.5480910787445,91.0693970298409,67.2385787963867,1.69887292002787,86.762,-0.601163983345032,12.1444381288428,3.98347941855834
Lebanon,2007,Middle East & North Africa,7.21242419520836,1.03218,26.0109,18.74,24.2820896201012,97.9677079660494,68.0434875488281,1.93814380795793,86.901,-0.656928777694702,13.5978268963012,3.98347941855834
Lebanon,2008,Middle East & North Africa,7.27020382429338,2.03031,28.9725,22.53,27.9963212002476,106.625673176194,68.8993988037109,1.66309647863534,87.042,-0.606169164180756,14.8805177180667,3.98347941855834
Lebanon,2009,Middle East & North Africa,8.75424197439401,3.94609,47.8802,30.14,26.9210161655957,90.3978388619092,71.0917282104492,1.34979711881761,87.187,-0.614996731281281,13.5696589141535,1.19509671165542
Lebanon,2010,Middle East & North Africa,6.92562408092621,6.56755,56.8042,43.68,24.9372585130013,95.0966529416243,70.562435785543,0.976748358836896,87.334,-0.644749224185944,11.1327936305686,3.98347941855834
Lebanon,2011,Middle East & North Africa,-0.215990101752055,7.89497,67.8304,52,26.8463657489038,102.139882412503,73.8286148513332,1.07982379188685,87.484,-0.634227335453033,7.85693989450406,4.97148571692384
Lebanon,2012,Middle East & North Africa,-0.172272058447192,9.09489,71.7218,61.2498,24.7872978801239,88.5455019230591,72.2122774625477,2.70487296695382,87.636,-0.70023500919342,7.06847166156729,6.58147447683681
Lebanon,2013,Middle East & North Africa,-5.35004515636365,8.35737,67.6382,70.5,27.6124294369186,86.1743285920565,71.2231189680025,9.25490649315042,87.79,-0.731825530529022,5.67636791033718,4.82101956297394
Lebanon,2014,Middle East & North Africa,-7.26145145442744,17.8374,69.1237,73,24.9671951418081,79.8171565925627,59.2622758017054,9.99230472656041,87.947,-0.721162438392639,5.95175528625723,1.85460421340912
Lebanon,2015,Middle East & North Africa,-1.48529943559267,2.03031,71.961,74,22.2227792570986,71.8390426347811,58.1075064918095,1.95769583624838,88.106,-0.807239651679993,4.32469174487594,-3.74914524799631
Lesotho,1995,Sub-Saharan Africa,2.03489246937004,0.020193,0,2.77998,30.538219790262,150.102435487333,28.8052597045898,1.22348105728494,16.955,-0.203416720032692,2.41305020942596,5.20346006555074
Lesotho,1996,Sub-Saharan Africa,4.4737795209935,0.020193,0.064549194,0.00285,30.538219790262,150.102435487333,28.3795795440674,1.06941770060456,17.571,0.0983566418290138,3.07295646324888,5.20346006555074
Lesotho,1997,Sub-Saharan Africa,2.88404384128545,0.020193,0.177432691,0.00558,30.538219790262,150.102435487333,29.2610301971436,0.793429718638376,18.049,-0.203416720032692,3.27452575616452,5.20346006555074
Lesotho,1998,Sub-Saharan Africa,1.0335881718662,0.020193,0.495105102,0.011,30.538219790262,150.102435487333,28.7434997558594,0.497670599964471,18.538,0.167446434497833,3.05351437026072,5.20346006555074
Lesotho,1999,Sub-Saharan Africa,0.215961480049515,0.020193,0.601732086,0.0538,30.538219790262,150.102435487333,28.8400497436523,0.259167017289072,19.038,-0.203416720032692,2.4144158659022,5.20346006555074
Lesotho,2000,Sub-Saharan Africa,3.84034989034289,0.020193,1.07789,0.211806,30.538219790262,150.102435487333,28.7576808929443,0.0338894483530851,19.548,0.0981105268001556,3.65200401728829,5.20346006555074
Lesotho,2001,Sub-Saharan Africa,3.71996350434441,0.020193,2.84878,0.26115,30.538219790262,150.102435487333,30.2747707366943,-0.152817947191406,20.067,-0.203416720032692,3.59634195549178,5.20346006555074
Lesotho,2002,Sub-Saharan Africa,1.0355999970419,0.020193,6.91605,1.08394,30.538219790262,150.102435487333,31.2329406738281,-0.30904544946415,20.597,0.0824185758829117,3.65971744859452,5.20346006555074
Lesotho,2003,Sub-Saharan Africa,5.06649512855877,0.020193,6.3449,1.5325,30.538219790262,150.102435487333,32.0320014953613,-0.483449852068026,21.137,0.0846633911132812,3.79574836270242,5.20346006555074
Lesotho,2004,Sub-Saharan Africa,2.41103579960742,0.00111611,9.95435,2.17552,30.538219790262,150.102435487333,34.4488716125488,-0.704216157980622,21.689,-0.125887230038643,3.68383275611256,5.20346006555074
Lesotho,2005,Sub-Saharan Africa,4.42249766024187,0.00230406,12.7894,2.58025,30.538219790262,150.102435487333,36.768440246582,-0.92009094116244206,22.249,-0.189165323972702,1.6309558178279,5.20346006555074
Lesotho,2006,Sub-Saharan Africa,4.65948787654852,0.020193,18.4011,2.97971,30.538219790262,150.102435487333,38.4086112976074,-0.411119833657806,22.82,-0.236582726240158,1.35116866658488,6.07271879734297
Lesotho,2007,Sub-Saharan Africa,3.75025688346649,0.00563159,24.6999,3.44543,24.9246019342258,165.048948833372,41.5562515258789,0.420949997112671,23.304,-0.312398791313171,4.49541724323026,8.01243669043408
Lesotho,2008,Sub-Saharan Africa,4.81119838923493,0.0071191,30.1655,3.58,27.9814428627338,161.126590593391,44.7508811950684,0.677229463442686,23.796,-0.246367320418358,0.623122767576779,10.7156661309681
Lesotho,2009,Sub-Saharan Africa,-1.96870088552072,0.020193,33.369,3.72,30.538219790262,158.894737585637,49.1937294006348,0.726654299508152,24.293,-0.221786111593246,5.24720669313801,-16.8596910540644
Lesotho,2010,Sub-Saharan Africa,4.45925951436652,0.0200376,49.4651,3.86,31.3011900430751,150.102435487333,54.2426986694336,0.772821659424366,24.798,-0.290129393339157,0.425490583298807,-2.40524254598709
Lesotho,2011,Sub-Saharan Africa,3.69398595274109,0.0664843,61.1891,7,25.3316425094885,149.796606699153,56.9506416320801,0.885634151913232,25.31,-0.270240843296051,2.37160157638289,5.03663052101558
Lesotho,2012,Sub-Saharan Africa,5.27066659627468,0.0804186,75.9364,10,35.7205960501896,150.208575358438,59.0772018432617,1.00510607755205,25.704,-0.269323468208313,2.28650169667391,6.05143662139971
Lesotho,2013,Sub-Saharan Africa,0.696148188602265,0.110625,87.0553,15,32.6667455053055,133.36548975517,57.7590713500977,1.08291299578498,26.101,-0.203416720032692,2.13033827559342,4.86511899496378
Lesotho,2014,Sub-Saharan Africa,0.557309193389017,0.0722084,102.822,22,34.0968182808394,126.292475360578,58.2575629391492,1.14032275206417,26.502,-0.209705591201782,3.86963158626918,5.3702896100859
Lesotho,2015,Sub-Saharan Africa,1.92251059472272,0.0979754,101.688,25,30.4366347369568,129.722773082867,59.3985096286536,1.17199706979444,26.908,-0.194238901138306,4.79809498524625,3.2184451365593
Libya,1995,Middle East & North Africa,-3.91035223611419,1.007878,0,4.511525000000001,12.1610486891386,51.5917602996255,102.1825752258303,1.74343085926812,75.994,-1.00942170619965,-0.346442001999387,6.05980392156859
Libya,1996,Middle East & North Africa,0.484583325696249,1.007878,0,4.511525000000001,15.5016420361248,52.5451559934319,102.1825752258303,1.628256686488,76.048,-1.18347084522247,-0.400657026152394,6.05980392156859
Libya,1997,Middle East & North Africa,3.60796474601293,1.007878,0.20398397,4.511525000000001,12.3612976182062,48.6324121846067,102.1825752258303,1.53695333635977,76.114,-1.00942170619965,-0.221216991796812,6.05980392156859
Libya,1998,Middle East & North Africa,-4.97934471333424,1.007878,0.401528861,4.511525000000001,11.9604457698948,40.2527075812274,102.1825752258303,1.49071733534102,76.193,-1.11872601509094,-0.469313640294635,6.05980392156859
Libya,1999,Middle East & North Africa,-0.74350237690841,1.007878,0.593120045,0.134,9.48100203763634,34.8016301090735,102.1825752258303,1.49314341029578,76.284,-1.00942170619965,-0.355987232621814,6.05980392156859
Libya,2000,Middle East & North Africa,1.97930843294741,1.007878,0.754003,0.187043,11.8406285072952,45.2810937659422,102.1825752258303,1.65322614160708,76.387,-0.997799515724182,0.368425619834711,6.05980392156859
Libya,2001,Middle East & North Africa,-3.55569593532938,1.007878,0.925302,0.366533,10.7461240310078,43.1734496124031,102.1825752258303,1.84188849101584,76.502,-1.00942170619965,-0.389891046511628,6.05980392156859
Libya,2002,Middle East & North Africa,-2.84267783712218,1.007878,1.27078,2.24442,13.5168383822851,78.8597570352145,110.586441040039,1.92033997804202,76.629,-1.14361846446991,0.707942488082424,6.05980392156859
Libya,2003,Middle East & North Africa,10.7838721756603,1.007878,2.26003,2.81452,19.358996133254,90.6127305175491,106.755638122559,1.99485254520156,76.768,-0.907567977905273,0.544437834622249,6.05980392156859
Libya,2004,Middle East & North Africa,2.32576943782377,1.007878,8.71582,3.53284,11.6389465616944,96.1293320792401,102.1825752258303,2.06583711688529,76.919,-0.910640358924866,1.07782345154323,6.05980392156859
Libya,2005,Middle East & North Africa,9.53922388994984,1.007878,34.1367,3.91779,9.51658544855648,90.8608896854615,93.6851577758789,2.10615511958762,77.08,-0.980864763259888,2.19289483627204,6.05980392156859
Libya,2006,Middle East & North Africa,4.3383026664543,1.007878,65.676,4.30105,21.0482643995738,97.7381011197381,97.6095123291016,2.05113885258773,77.253,-1.08017063140869,3.43460585952791,6.05980392156859
Libya,2007,Middle East & North Africa,4.06916207450483,1.007878,73.7176,4.722,19.1096779450883,102.732315500893,102.1825752258303,2.05506946829407,77.437,-0.955795526504517,6.89224565927254,6.05980392156859
Libya,2008,Middle East & North Africa,-2.26034195363675,0.741601,118.342,9,21.6648129995476,103.242158045544,102.1825752258303,2.12409959672873,77.632,-0.823480367660522,4.74139501074499,6.05980392156859
Libya,2009,Middle East & North Africa,-6.37107364350932,0.989526,149.75,10.8,26.0180306878529,107.620930501039,102.1825752258303,2.08315407578494,77.837,-0.943409562110901,2.25461670882223,6.05980392156859
Libya,2010,Middle East & North Africa,2.90736772244718,1.12037,167.748,14,19.8007992326027,98.077213074239,102.1825752258303,2.0390577056462,78.052,-1.00942170619965,2.36664960687642,6.05980392156859
Libya,2011,Middle East & North Africa,-49.1278565212286,1.10354,157.649,14,8.44242069649716,63.0054352895288,102.1825752258303,-2.4085814162192,78.277,-1.07831406593323,0.8197905449635334,15.5184815317561
Libya,2012,Middle East & North Africa,91.7813702690939,1.08912,155.146,15.2,15.2187654168722,98.2243189168448,102.1825752258303,-2.61743182302169,78.512,-0.980967283248901,1.53985903839829,6.05980392156859
Libya,2013,Middle East & North Africa,-19.6276937990081,1.02623,162.346,16.5,21.6855173162296,106.334360918106,102.1825752258303,2.00744391901146,78.756,-1.26114928722382,0.931638601844643,2.6058180271952
Libya,2014,Middle East & North Africa,-24.5110536856449,0.977089,132.204,17.76,26.2237211424,76.5248826381117,102.1825752258303,1.92631083217923,79.009,-1.38994157314301,0.8197905449635334,2.43294141599223
Libya,2015,Middle East & North Africa,-2.43005265175647,0.93389,149.225,4.511525000000001,17.382012837146,56.9049073326883,102.1825752258303,1.61383897825773,79.27,-1.52249729633331,0.8197905449635334,10.4022933588151
Lithuania,1995,Europe & Central Asia,4.08820060846659,18.4495,0.394820974,40.06,22.4997485371002,84.5445654964236,104.88802719116251,-0.769728017770742,67.285,0.685900151729584,0.91599006830321,39.647629032829
Lithuania,1996,Europe & Central Asia,5.82855284120009,18.4495,1.369497547,0.277,20.8827003208451,92.813796697758,104.88802719116251,-0.760343408174495,67.225,0.449879705905914,1.80778475578758,24.62519538645
Lithuania,1997,Europe & Central Asia,9.10266047464678,18.4495,4.47474029,0.978,24.4102794045778,99.6494889661181,104.88802719116251,-0.737830358066631,67.166,0.685900151729584,3.56292104936331,8.88104848465892
Lithuania,1998,Europe & Central Asia,8.24426426596885,18.4495,7.300894009,1.97,24.1915315326061,89.3653045985264,104.88802719116251,-0.724436206600195,67.106,0.552288770675659,8.13855813597498,5.06755385841968
Lithuania,1999,Europe & Central Asia,-0.392806939052534,18.4495,9.136079147,2.92,21.2148735956134,74.5847357424933,104.88802719116251,-0.709489234071613,67.046,0.685900151729584,5.1218707362885,0.727550626557434
Lithuania,2000,Europe & Central Asia,4.14861792867285,18.4495,14.9697,6.42707,19.1446223329092,83.1914942748116,96.9156875610352,-0.703385440488978,66.986,0.218402534723282,3.29220428777652,0.981615478857585
Lithuania,2001,Europe & Central Asia,7.36519017903279,0.0698819,29.3118,7.17936,19.3746140196783,93.4871373685836,99.6236419677734,-0.824008723044179,66.919,0.685900151729584,3.60825880316743,1.3671203081782
Lithuania,2002,Europe & Central Asia,7.57999763692278,0.580712,47.78,17.69,21.064433775953,100.332229474818,102.291709899902,-0.802765710748508,66.828,0.397895067930222,4.62664162847931,0.281506610345568
Lithuania,2003,Europe & Central Asia,11.4535417783581,1.95562,61.553,25.91,22.2317698184889,98.0914043206711,105.020172119141,-0.812278097406687,66.737,0.485247015953064,1.15581132298026,-1.13430854990247
Lithuania,2004,Europe & Central Asia,7.70478467031737,3.82181,90.3593,31.23,23.4409316851452,104.072070698543,103.009536743164,-1.12299127483243,66.646,0.560759305953979,3.86727514737432,1.1641025210467
Lithuania,2005,Europe & Central Asia,9.50010821862925,7.04583,131.039,36.22,24.4085431146972,117.449691165186,104.49723815918,-1.6284011259342701,66.635,0.577139496803284,4.9513140342573,2.65848484065263
Lithuania,2006,Europe & Central Asia,9.12367697158992,11.2764,144.296,43.9,26.8802630577834,124.613633047292,107.004852294922,-1.59637831830094,66.706,0.706575036048889,7.50221604684683,3.73912004060663
Lithuania,2007,Europe & Central Asia,12.4053451378162,17.3003,152.012,49.9,32.4396749969277,116.295810328172,106.929290771484,-1.187947957259,66.777,0.685900151729584,6.54805565260343,5.73717382799843
Lithuania,2008,Europe & Central Asia,3.66012476803633,18.4495,157.032,55.22,28.2461520781263,126.759707831841,106.108779907227,-1.02848317546539,66.848,0.684017598628998,3.61122070655171,10.9258856241655
Lithuania,2009,Europe & Central Asia,-13.8877568111501,20.0357,156.848,59.76,12.9798453346191,105.040251236614,104.755882263184,-1.11034575437238,66.842,0.722068607807159,-0.96067117365502,4.45304456518534
Lithuania,2010,Europe & Central Asia,2.5553360476174,21.9297,157.89,62.12,17.8578010235461,131.626507396009,105.068267822266,-2.09694341985475,66.757,0.776326060295105,3.00969561169119,1.31921362055464
Lithuania,2011,Europe & Central Asia,8.75223892258067,24.0272,163.043,63.64,22.3672029077554,149.645306927215,106.008163452148,-2.25846389882827,66.741,0.768031179904938,4.35509015104087,4.13027562645086
Lithuania,2012,Europe & Central Asia,5.74397608423232,25.7288,167.226,67.23,20.2704080461532,156.638925650513,106.17350769043,-1.2954927649989,66.864,0.844753980636597,1.5855600934776,3.08998277055415
Lithuania,2013,Europe & Central Asia,5.026825169489,28.2657,154.341,68.4529,20.4182900930827,156.626637927418,108.994407653809,-0.937390957711289,66.986,0.829998910427094,1.66003716547755,1.04747937065349
Lithuania,2014,Europe & Central Asia,4.62035286553186,27.3378,145.494,72.1335,20.3004773754029,143.290115780694,102.44751739502,-0.813668566231451,67.108,0.937465846538544,0.739699359398684,0.103758009433719
Lithuania,2015,Europe & Central Asia,3.75632420325671,28.6774,143.991,71.3781,22.5552269115381,138.195575009601,102.153343200684,-0.89406825888146,67.23,0.97820919752121,2.49622116332616,-0.884097405500606
Luxembourg,1995,Europe & Central Asia,0.0173001277039759,29.2849,6.583831123,1.59,20.448335342484,189.544445888796,95.75830078125,1.40474246355929,82.893,1.81880056858063,16.356640629957248,1.86769424969105
Luxembourg,1996,Europe & Central Asia,0.027252339399638,29.2849,10.89055716,5.55,19.6570289217152,195.63690664815,95.75830078125,1.36114394109864,82.825,1.70999908447266,16.356640629957248,1.18385968843571
